date,time,flight_no,airline,status,destination,terminal,aisle,gate,status_time,cal_time,delta
2023-09-02,15:25,BR 870,EVA,Dep 16:05,TPE,T1,E,33,2023-09-02 16:05:00,2023-09-02 15:25:00,40.0
2023-09-02,15:25,CX 799,CPA,Dep 15:40,SGN,T1,D,66,2023-09-02 15:40:00,2023-09-02 15:25:00,15.0
2023-09-02,15:30,HX 610,CRK,Dep 15:30,NRT,T1,K,11,2023-09-02 15:30:00,2023-09-02 15:30:00,0.0
2023-09-02,15:35,HX 238,CRK,Dep 15:44,SHA,T1,K,44,2023-09-02 15:44:00,2023-09-02 15:35:00,9.0
2023-09-02,15:35,FD 501,AIQ,Dep 00:52 (03/09/2023),DMK,T1,L,27,2023-09-03 00:52:00,2023-09-02 15:35:00,557.0
2023-09-02,15:40,SQ 893,SIA,Dep 15:55,SIN,T1,F,23,2023-09-02 15:55:00,2023-09-02 15:40:00,15.0
2023-09-02,15:45,CX 472,CPA,Dep 15:48,TPE,T1,C,1,2023-09-02 15:48:00,2023-09-02 15:45:00,3.0
2023-09-02,15:45,CX 719,CPA,Dep 16:17,CGK,T1,C,2,2023-09-02 16:17:00,2023-09-02 15:45:00,32.0
2023-09-02,15:50,HX 312,CRK,Dep 15:54,PEK,T1,K,20,2023-09-02 15:54:00,2023-09-02 15:50:00,4.0
2023-09-02,15:55,UQ 265Z,CUH,Dep 17:47,"LHW, URC",T1,K,33,2023-09-02 17:47:00,2023-09-02 15:55:00,112.0
2023-09-02,15:55,CX 701,CPA,Dep 16:06,BKK,T1,C,27,2023-09-02 16:06:00,2023-09-02 15:55:00,11.0
2023-09-02,16:15,PG 806,BKP,Dep 19:43,USM,T1,G,10,2023-09-02 19:43:00,2023-09-02 16:15:00,208.0
2023-09-02,16:15,ET 644,ETH,Dep 16:42,MNL,T1,,46,2023-09-02 16:42:00,2023-09-02 16:15:00,27.0
2023-09-02,16:15,CX 840,CPA,Dep 18:42,JFK,T1,D,41,2023-09-02 18:42:00,2023-09-02 16:15:00,147.0
2023-09-02,16:20,CX 542,CPA,Dep 16:25,HND,T1,D,3,2023-09-02 16:25:00,2023-09-02 16:20:00,5.0
2023-09-02,16:25,CX 416,CPA,Dep 16:24,ICN,T1,C,43,2023-09-02 16:24:00,2023-09-02 16:25:00,-1.0
2023-09-02,16:25,UO 558,HKE,Dep 16:20,DAD,T1,H,19,2023-09-02 16:20:00,2023-09-02 16:25:00,-5.0
2023-09-02,16:30,CX 502,CPA,Dep 18:18,KIX,T1,D,1,2023-09-02 18:18:00,2023-09-02 16:30:00,108.0
2023-09-02,16:35,CX 903,CPA,Dep 17:09,MNL,T1,C,30,2023-09-02 17:09:00,2023-09-02 16:35:00,34.0
2023-09-02,16:40,CX 711,CPA,Dep 17:02,SIN,T1,C,29,2023-09-02 17:02:00,2023-09-02 16:40:00,22.0
2023-09-02,16:45,CI 932,CAL,Dep 16:45,KHH,T1,F,62,2023-09-02 16:45:00,2023-09-02 16:45:00,0.0
2023-09-02,16:45,CX 882,CPA,Dep 18:50,LAX,T1,D,49,2023-09-02 18:50:00,2023-09-02 16:45:00,125.0
2023-09-02,16:45,UO 744,HKE,Dep 16:47,CNX,T1,H,511,2023-09-02 16:47:00,2023-09-02 16:45:00,2.0
2023-09-02,16:50,CX 458,CPA,Dep 16:54,KHH,T1,C,63,2023-09-02 16:54:00,2023-09-02 16:50:00,4.0
2023-09-02,16:50,CX 743,CPA,Dep 16:52,HAN,T1,C,71,2023-09-02 16:52:00,2023-09-02 16:50:00,2.0
2023-09-02,16:50,UO 626,HKE,Dep 17:04,ICN,T1,H,44,2023-09-02 17:04:00,2023-09-02 16:50:00,14.0
2023-09-02,16:55,UO 702,HKE,Dep 16:54,BKK,T1,H,13,2023-09-02 16:54:00,2023-09-02 16:55:00,-1.0
2023-09-02,16:55,FJ 392,FJI,Dep 22:51,NAN,T1,D,47,2023-09-02 22:51:00,2023-09-02 16:55:00,356.0
2023-09-02,17:10,CI 916,CAL,Dep 17:29,TPE,T1,F,8,2023-09-02 17:29:00,2023-09-02 17:10:00,19.0
2023-09-02,17:20,CX 826,CPA,Dep 18:13,YYZ,T1,D,50,2023-09-02 18:13:00,2023-09-02 17:20:00,53.0
2023-09-02,17:25,CX 364,CPA,Dep 18:31,PVG,T1,D,43,2023-09-02 18:31:00,2023-09-02 17:25:00,66.0
2023-09-02,17:30,CX 731,CPA,Dep 17:34,DXB,T1,C,66,2023-09-02 17:34:00,2023-09-02 17:30:00,4.0
2023-09-02,17:35,UO 622,HKE,Dep 17:46,HND,T1,H,14,2023-09-02 17:46:00,2023-09-02 17:35:00,11.0
2023-09-02,17:45,CX 695,CPA,Dep 18:00,DEL,T1,C,5,2023-09-02 18:00:00,2023-09-02 17:45:00,15.0
2023-09-02,17:45,CX 978,CPA,Dep 18:40,XMN,T1,C,2,2023-09-02 18:40:00,2023-09-02 17:45:00,55.0
2023-09-02,17:50,CX 990,CPA,Dep 18:02,FOC,T1,C,61,2023-09-02 18:02:00,2023-09-02 17:50:00,12.0
2023-09-02,17:55,HU 704,CHH,Dep 17:42,HAK,T1,K,31,2023-09-02 17:42:00,2023-09-02 17:55:00,-13.0
2023-09-02,17:55,CX 685,CPA,Dep 18:10,BOM,T1,C,25,2023-09-02 18:10:00,2023-09-02 17:55:00,15.0
2023-09-02,18:00,PR 307,PAL,Dep 18:22,MNL,T1,F,29,2023-09-02 18:22:00,2023-09-02 18:00:00,22.0
2023-09-02,18:00,AC 008,ACA,Dep 01:29 (03/09/2023),YVR,T1,D,33,2023-09-03 01:29:00,2023-09-02 18:00:00,449.0
2023-09-02,18:15,CX 402,CPA,Dep 18:21,TPE,T1,C,64,2023-09-02 18:21:00,2023-09-02 18:15:00,6.0
2023-09-02,18:20,VJ 985,VJC,Dep 19:39,PQC,T1,D,20,2023-09-02 19:39:00,2023-09-02 18:20:00,79.0
2023-09-02,18:30,OM 2972,MGL,Dep 09:43 (03/09/2023),UBN,T1,G,20,2023-09-03 09:43:00,2023-09-02 18:30:00,913.0
2023-09-02,18:35,HX 282,CRK,Dep 18:23,TPE,T1,K,16,2023-09-02 18:23:00,2023-09-02 18:35:00,-12.0
2023-09-02,18:35,CX 703,CPA,Dep 18:38,BKK,T1,C,70,2023-09-02 18:38:00,2023-09-02 18:35:00,3.0
2023-09-02,18:35,UO 116,HKE,Dep 18:24,TPE,T1,H,20,2023-09-02 18:24:00,2023-09-02 18:35:00,-11.0
2023-09-02,18:40,HX 107,CRK,Dep 20:19,HAK,T1,K,16,2023-09-02 20:19:00,2023-09-02 18:40:00,99.0
2023-09-02,18:50,SQ 895,SIA,Dep 18:52,SIN,T1,F,23,2023-09-02 18:52:00,2023-09-02 18:50:00,2.0
2023-09-02,18:50,HX 765,CRK,Dep 19:14,BKK,T1,K,17,2023-09-02 19:14:00,2023-09-02 18:50:00,24.0
2023-09-02,18:55,AK 137,AXM,Dep 23:18,KUL,T1,L,10,2023-09-02 23:18:00,2023-09-02 18:55:00,263.0
2023-09-02,19:00,CX 344,CPA,Dep 19:38,PEK,T1,C,25,2023-09-02 19:38:00,2023-09-02 19:00:00,38.0
2023-09-02,19:05,CX 797,CPA,Dep 19:04,CGK,T1,C,11,2023-09-02 19:04:00,2023-09-02 19:05:00,-1.0
2023-09-02,19:10,CX 111,CPA,Dep 20:47,SYD,T1,C,47,2023-09-02 20:47:00,2023-09-02 19:10:00,97.0
2023-09-02,19:10,CX 362,CPA,Dep 19:53,PVG,T1,C,61,2023-09-02 19:53:00,2023-09-02 19:10:00,43.0
2023-09-02,19:15,CX 916,CPA,Dep 19:20,TFU,T1,C,15,2023-09-02 19:20:00,2023-09-02 19:15:00,5.0
2023-09-02,19:25,5J 113,CEB,Dep 19:37,MNL,T1,L,40,2023-09-02 19:37:00,2023-09-02 19:25:00,12.0
2023-09-02,19:30,QR 817,QTR,Dep 19:37,DOH,T1,E,46,2023-09-02 19:37:00,2023-09-02 19:30:00,7.0
2023-09-02,19:30,QF 128,QFA,Dep 20:56,SYD,T1,J,27,2023-09-02 20:56:00,2023-09-02 19:30:00,86.0
2023-09-02,19:35,BR 872,EVA,Dep 19:50,TPE,T1,E,29,2023-09-02 19:50:00,2023-09-02 19:35:00,15.0
2023-09-02,19:35,CX 603,CPA,Dep 20:09,KTM,T1,C,41,2023-09-02 20:09:00,2023-09-02 19:35:00,34.0
2023-09-02,19:45,UO 226,HKE,Dep 19:44,NGB,T1,H,18,2023-09-02 19:44:00,2023-09-02 19:45:00,-1.0
2023-09-02,19:50,VJ 877,VJC,Dep 19:34,SGN,T1,D,19,2023-09-02 19:34:00,2023-09-02 19:50:00,-16.0
2023-09-02,19:55,AK 238,AXM,Dep 00:07 (03/09/2023),BKI,T1,L,10,2023-09-03 00:07:00,2023-09-02 19:55:00,252.0
2023-09-02,19:55,CX 892,CPA,Dep 20:04,SFO,T1,C,36,2023-09-02 20:04:00,2023-09-02 19:55:00,9.0
2023-09-02,20:05,TG 639,THA,Dep 20:08,BKK,T1,H,44,2023-09-02 20:08:00,2023-09-02 20:05:00,3.0
2023-09-02,20:05,FD 525,AIQ,Dep 04:34 (03/09/2023),HKT,T1,L,35,2023-09-03 04:34:00,2023-09-02 20:05:00,509.0
2023-09-02,20:10,CI 920,CAL,Dep 20:10,TPE,T1,F,8,2023-09-02 20:10:00,2023-09-02 20:10:00,0.0
2023-09-02,20:10,CX 988,CPA,Dep 20:18,CAN,T1,C,14,2023-09-02 20:18:00,2023-09-02 20:10:00,8.0
2023-09-02,20:30,CX 679,CPA,Dep 21:13,DEL,T1,C,67,2023-09-02 21:13:00,2023-09-02 20:30:00,43.0
2023-09-02,20:35,AY 100,FIN,Dep 20:35,HEL,T1,J,6,2023-09-02 20:35:00,2023-09-02 20:35:00,0.0
2023-09-02,20:45,CX 663,CPA,Dep 20:54,BOM,T1,C,45,2023-09-02 20:54:00,2023-09-02 20:45:00,9.0
2023-09-02,20:45,CX 715,CPA,Dep 20:54,SIN,T1,C,5,2023-09-02 20:54:00,2023-09-02 20:45:00,9.0
2023-09-02,20:45,TG 607,THA,Dep 21:23,BKK,T1,H,46,2023-09-02 21:23:00,2023-09-02 20:45:00,38.0
2023-09-02,21:05,HX 128,CRK,Dep 21:04,HGH,T1,K,15,2023-09-02 21:04:00,2023-09-02 21:05:00,-1.0
2023-09-02,21:10,BR 858,EVA,Dep 21:07,TPE,T1,E,25,2023-09-02 21:07:00,2023-09-02 21:10:00,-3.0
2023-09-02,21:10,CX 113,CPA,Dep 21:16,AKL,T1,C,29,2023-09-02 21:16:00,2023-09-02 21:10:00,6.0
2023-09-02,21:15,CI 924,CAL,Dep 21:16,TPE,T1,F,28,2023-09-02 21:16:00,2023-09-02 21:15:00,1.0
2023-09-02,21:15,CX 623,CPA,Dep 21:14,BLR,T1,C,1,2023-09-02 21:14:00,2023-09-02 21:15:00,-1.0
2023-09-02,21:20,HX 234,CRK,Dep 22:02,PVG,T1,K,18,2023-09-02 22:02:00,2023-09-02 21:20:00,42.0
2023-09-02,21:25,AK 131,AXM,Dep 23:32,KUL,T1,L,19,2023-09-02 23:32:00,2023-09-02 21:25:00,127.0
2023-09-02,21:30,EK 385,UAE,Dep 21:45,"BKK, DXB",T1,G,62,2023-09-02 21:45:00,2023-09-02 21:30:00,15.0
2023-09-02,21:40,CX 448,CPA,Dep 21:52,KHH,T1,D,21,2023-09-02 21:52:00,2023-09-02 21:40:00,12.0
2023-09-02,21:55,CX 939,CPA,Dep 23:38,MNL,T1,D,27,2023-09-02 23:38:00,2023-09-02 21:55:00,103.0
2023-09-02,21:55,QF 030,QFA,Dep 18:27 (03/09/2023),MEL,T1,J,36,2023-09-03 18:27:00,2023-09-02 21:55:00,1232.0
2023-09-02,22:05,AF 185,AFR,Dep 22:02,CDG,T1,D,24,2023-09-02 22:02:00,2023-09-02 22:05:00,-3.0
2023-09-02,22:05,5J 115,CEB,Dep 22:15,MNL,T1,L,40,2023-09-02 22:15:00,2023-09-02 22:05:00,10.0
2023-09-02,22:10,FD 503,AIQ,Dep 22:12,DMK,T1,L,8,2023-09-02 22:12:00,2023-09-02 22:10:00,2.0
2023-09-02,22:15,CX 251,CPA,Dep 22:27,LHR,T1,C,48,2023-09-02 22:27:00,2023-09-02 22:15:00,12.0
2023-09-02,22:30,5J 121,CEB,Dep 22:49,CRK,T1,L,511,2023-09-02 22:49:00,2023-09-02 22:30:00,19.0
2023-09-02,22:30,UA 878,UAL,Dep 22:49,SFO,T1,G,9,2023-09-02 22:49:00,2023-09-02 22:30:00,19.0
2023-09-02,22:45,CX 271,CPA,Dep 22:50,AMS,T1,D,3,2023-09-02 22:50:00,2023-09-02 22:45:00,5.0
2023-09-02,22:45,HX 761,CRK,Dep 22:48,BKK,T1,K,17,2023-09-02 22:48:00,2023-09-02 22:45:00,3.0
2023-09-02,22:50,CX 237,CPA,Dep 23:33,LHR,T1,C,2,2023-09-02 23:33:00,2023-09-02 22:50:00,43.0
2023-09-02,22:50,CX 261,CPA,Dep 23:05,CDG,T1,C,66,2023-09-02 23:05:00,2023-09-02 22:50:00,15.0
2023-09-02,22:50,CX 408,CPA,Dep 22:53,TPE,T1,D,42,2023-09-02 22:53:00,2023-09-02 22:50:00,3.0
2023-09-02,22:55,PR 311,PAL,Dep 22:59,MNL,T1,F,15,2023-09-02 22:59:00,2023-09-02 22:55:00,4.0
2023-09-02,22:55,CX 255,CPA,Dep 23:40,LHR,T1,C,33,2023-09-02 23:40:00,2023-09-02 22:55:00,45.0
2023-09-02,22:55,CX 667,CPA,Dep 23:28,DAC,T1,C,43,2023-09-02 23:28:00,2023-09-02 22:55:00,33.0
2023-09-02,23:00,CX 383,CPA,Dep 23:28,ZRH,T1,D,36,2023-09-02 23:28:00,2023-09-02 23:00:00,28.0
2023-09-02,23:00,TK 071,THY,Dep 23:26,IST,T1,D,26,2023-09-02 23:26:00,2023-09-02 23:00:00,26.0
2023-09-02,23:25,CX 289,CPA,Dep 23:40,FRA,T1,C,62,2023-09-02 23:40:00,2023-09-02 23:25:00,15.0
2023-09-02,23:25,LH 797D,DLH,Dep 05:10 (03/09/2023),FRA,T1,F,7,2023-09-03 05:10:00,2023-09-02 23:25:00,345.0
2023-09-02,23:30,CX 219,CPA,Dep 00:26 (03/09/2023),MAN,T1,C,64,2023-09-03 00:26:00,2023-09-02 23:30:00,56.0
2023-09-02,23:45,TR 961,TGW,Dep 23:55,SIN,T1,F,28,2023-09-02 23:55:00,2023-09-02 23:45:00,10.0
2023-09-02,23:55,CX 101,CPA,Dep 00:10 (03/09/2023),SYD,T1,D,63,2023-09-03 00:10:00,2023-09-02 23:55:00,15.0
2023-09-02,23:55,UO 624,HKE,Dep 00:00 (03/09/2023),HND,T1,H,13,2023-09-03 00:00:00,2023-09-02 23:55:00,5.0
2023-09-03,00:05,CX 315,CPA,Dep 00:39,MAD,T1,BC,49,2023-09-03 00:39:00,2023-09-03 00:05:00,34.0
2023-09-03,00:05,CX 880,CPA,Dep 00:29,LAX,T1,D,3,2023-09-03 00:29:00,2023-09-03 00:05:00,24.0
2023-09-03,00:20,CX 105,CPA,Dep 00:34,MEL,T1,D,7,2023-09-03 00:34:00,2023-09-03 00:20:00,14.0
2023-09-03,00:25,ET 645,ETH,Dep 01:08,ADD,T1,D,35,2023-09-03 01:08:00,2023-09-03 00:25:00,43.0
2023-09-03,00:25,QR 815,QTR,Dep 00:28,DOH,T1,E,25,2023-09-03 00:28:00,2023-09-03 00:25:00,3.0
2023-09-03,00:30,OZ 746,AAR,Dep 00:37,ICN,T1,E,11,2023-09-03 00:37:00,2023-09-03 00:30:00,7.0
2023-09-03,00:35,EK 381,UAE,Dep 01:56,DXB,T1,G,60,2023-09-03 01:56:00,2023-09-03 00:35:00,81.0
2023-09-03,00:40,CX 749,CPA,Dep 00:58,JNB,T1,BC,41,2023-09-03 00:58:00,2023-09-03 00:40:00,18.0
2023-09-03,00:45,KE 178,KAL,Dep 00:42,ICN,T1,G,46,2023-09-03 00:42:00,2023-09-03 00:45:00,-3.0
2023-09-03,00:50,MM 068,APJ,Dep 01:15,KIX,T1,J,43,2023-09-03 01:15:00,2023-09-03 00:50:00,25.0
2023-09-03,01:20,CX 524,CPA,Dep 01:16,NRT,T1,BC,65,2023-09-03 01:16:00,2023-09-03 01:20:00,-4.0
2023-09-03,01:45,CX 675,CPA,Dep 03:50,TLV,T1,BC,50,2023-09-03 03:50:00,2023-09-03 01:45:00,125.0
2023-09-03,01:50,CX 566,CPA,Dep 02:16,KIX,T1,BC,2,2023-09-03 02:16:00,2023-09-03 01:50:00,26.0
2023-09-03,01:55,HX 707,CRK,Dep 01:57,DPS,T1,K,68,2023-09-03 01:57:00,2023-09-03 01:55:00,2.0
2023-09-03,02:00,CX 844,CPA,Dep 02:34,JFK,T1,BC,9,2023-09-03 02:34:00,2023-09-03 02:00:00,34.0
2023-09-03,02:20,UO 676,HKE,Dep 02:20,CJU,T1,H,21,2023-09-03 02:20:00,2023-09-03 02:20:00,0.0
2023-09-03,02:55,HX 606,CRK,Dep 02:49,NRT,T1,K,16,2023-09-03 02:49:00,2023-09-03 02:55:00,-6.0
2023-09-03,03:20,HX 616,CRK,Dep 03:07,KIX,T1,K,18,2023-09-03 03:07:00,2023-09-03 03:20:00,-13.0
2023-09-03,03:50,LX 7139,SWR,Dep 04:24,ZRH,T1,F,26,2023-09-03 04:24:00,2023-09-03 03:50:00,34.0
2023-09-03,05:30,RA 410,RNA,Dep 06:47,KTM,T1,E,26,2023-09-03 06:47:00,2023-09-03 05:30:00,77.0
2023-09-03,06:00,UO 9820,HKE,Dep 05:48,OKA,T1,H,20,2023-09-03 05:48:00,2023-09-03 06:00:00,-12.0
2023-09-03,07:00,UO 820,HKE,Dep 07:02,OKA,T1,H,14,2023-09-03 07:02:00,2023-09-03 07:00:00,2.0
2023-09-03,07:05,UO 850,HKE,Dep 07:08,KIX,T1,H,25,2023-09-03 07:08:00,2023-09-03 07:05:00,3.0
2023-09-03,07:15,HX 676,CRK,Dep 07:13,OKA,T1,K,523,2023-09-03 07:13:00,2023-09-03 07:15:00,-2.0
2023-09-03,07:15,UO 618,HKE,Dep 07:12,ICN,T1,H,13,2023-09-03 07:12:00,2023-09-03 07:15:00,-3.0
2023-09-03,07:20,CX 366,CPA,Dep 07:27,PVG,T1,A,60,2023-09-03 07:27:00,2023-09-03 07:20:00,7.0
2023-09-03,07:20,CX 907,CPA,Dep 07:44,MNL,T1,BC,42,2023-09-03 07:44:00,2023-09-03 07:20:00,24.0
2023-09-03,07:35,UO 600,HKE,Dep 07:28,FUK,T1,H,10,2023-09-03 07:28:00,2023-09-03 07:35:00,-7.0
2023-09-03,07:45,UO 192,HKE,Dep 07:49,RMQ,T1,H,522,2023-09-03 07:49:00,2023-09-03 07:45:00,4.0
2023-09-03,07:45,UO 550,HKE,Dep 07:51,HAN,T1,H,524,2023-09-03 07:51:00,2023-09-03 07:45:00,6.0
2023-09-03,07:50,CX 958,CPA,Dep 08:02,HGH,T1,A,66,2023-09-03 08:02:00,2023-09-03 07:50:00,12.0
2023-09-03,07:55,CX 434,CPA,Dep 09:03,ICN,T1,BC,3,2023-09-03 09:03:00,2023-09-03 07:55:00,68.0
2023-09-03,07:55,CX 982,CPA,Dep 08:14,CAN,T1,BC,69,2023-09-03 08:14:00,2023-09-03 07:55:00,19.0
2023-09-03,08:00,CX 257,CPA,Dep 08:21,LHR,T1,BC,29,2023-09-03 08:21:00,2023-09-03 08:00:00,21.0
2023-09-03,08:00,CX 488,CPA,Dep 08:27,TPE,T1,D,68,2023-09-03 08:27:00,2023-09-03 08:00:00,27.0
2023-09-03,08:00,CX 691,CPA,Dep 08:48,SIN,T1,E,43,2023-09-03 08:48:00,2023-09-03 08:00:00,48.0
2023-09-03,08:00,CX 705,CPA,Dep 08:22,BKK,T1,E,9,2023-09-03 08:22:00,2023-09-03 08:00:00,22.0
2023-09-03,08:00,UO 760,HKE,Dep 08:15,HKT,T1,H,520,2023-09-03 08:15:00,2023-09-03 08:00:00,15.0
2023-09-03,08:10,CI 922,CAL,Dep 08:12,TPE,T1,F,40,2023-09-03 08:12:00,2023-09-03 08:10:00,2.0
2023-09-03,08:10,CX 526,CPA,Dep 08:51,NRT,T1,A,26,2023-09-03 08:51:00,2023-09-03 08:10:00,41.0
2023-09-03,08:10,CX 564,CPA,Dep 08:22,"TPE, KIX",T1,D,5,2023-09-03 08:22:00,2023-09-03 08:10:00,12.0
2023-09-03,08:10,CX 596,CPA,Dep 08:32,KIX,T1,A,7,2023-09-03 08:32:00,2023-09-03 08:10:00,22.0
2023-09-03,08:10,UO 704,HKE,Dep 08:25,BKK,T1,H,521,2023-09-03 08:25:00,2023-09-03 08:10:00,15.0
2023-09-03,08:15,CX 512,CPA,Dep 08:15,FUK,T1,A,15,2023-09-03 08:15:00,2023-09-03 08:15:00,0.0
2023-09-03,08:15,CX 723,CPA,Dep 08:42,KUL,T1,E,2,2023-09-03 08:42:00,2023-09-03 08:15:00,27.0
2023-09-03,08:15,HB 520,HGB,Dep 08:25,ICN,T1,D,19,2023-09-03 08:25:00,2023-09-03 08:15:00,10.0
2023-09-03,08:20,CX 633,CPA,Dep 09:04,PEN,T1,E,61,2023-09-03 09:04:00,2023-09-03 08:20:00,44.0
2023-09-03,08:30,HX 690,CRK,Dep 08:24,CTS,T1,K,11,2023-09-03 08:24:00,2023-09-03 08:30:00,-6.0
2023-09-03,08:30,CX 771,CPA,Dep 09:10,HKT,T1,E,24,2023-09-03 09:10:00,2023-09-03 08:30:00,40.0
2023-09-03,08:30,UO 674,HKE,Dep 08:34,PUS,T1,H,18,2023-09-03 08:34:00,2023-09-03 08:30:00,4.0
2023-09-03,08:35,CX 741,CPA,Dep 08:47,HAN,T1,D,21,2023-09-03 08:47:00,2023-09-03 08:35:00,12.0
2023-09-03,08:35,CX 767,CPA,Dep 08:44,SGN,T1,D,46,2023-09-03 08:44:00,2023-09-03 08:35:00,9.0
2023-09-03,08:45,CX 548,CPA,Dep 09:29,HND,T1,A,23,2023-09-03 09:29:00,2023-09-03 08:45:00,44.0
2023-09-03,08:45,UO 686,HKE,Dep 08:43,KIX,T1,H,511,2023-09-03 08:43:00,2023-09-03 08:45:00,-2.0
2023-09-03,08:50,CX 432,CPA,Dep 09:27,KHH,T1,D,513,2023-09-03 09:27:00,2023-09-03 08:50:00,37.0
2023-09-03,08:55,HB 502,HGB,Dep 08:53,TPE,T1,D,524,2023-09-03 08:53:00,2023-09-03 08:55:00,-2.0
2023-09-03,09:00,GA 873,GIA,Dep 09:06,CGK,T1,J,36,2023-09-03 09:06:00,2023-09-03 09:00:00,6.0
2023-09-03,09:00,CX 390,CPA,Dep 09:42,PEK,T1,A,45,2023-09-03 09:42:00,2023-09-03 09:00:00,42.0
2023-09-03,09:00,CX 901,CPA,Dep 10:20,MNL,T1,BC,47,2023-09-03 10:20:00,2023-09-03 09:00:00,80.0
2023-09-03,09:05,SQ 899,SIA,Dep 09:13,SIN,T1,F,62,2023-09-03 09:13:00,2023-09-03 09:05:00,8.0
2023-09-03,09:05,CX 504,CPA,Dep 09:58,NRT,T1,A,8,2023-09-03 09:58:00,2023-09-03 09:05:00,53.0
2023-09-03,09:05,CX 830,CPA,Dep 10:05,JFK,T1,D,32,2023-09-03 10:05:00,2023-09-03 09:05:00,60.0
2023-09-03,09:10,CX 139,CPA,Dep 09:57,SYD,T1,E,67,2023-09-03 09:57:00,2023-09-03 09:10:00,47.0
2023-09-03,09:10,UO 630,HKE,Dep 09:13,ICN,T1,H,523,2023-09-03 09:13:00,2023-09-03 09:10:00,3.0
2023-09-03,09:15,HX 608,CRK,Dep 09:27,NRT,T1,K,70,2023-09-03 09:27:00,2023-09-03 09:15:00,12.0
2023-09-03,09:15,CX 580,CPA,Dep 10:13,CTS,T1,A,34,2023-09-03 10:13:00,2023-09-03 09:15:00,58.0
2023-09-03,09:15,CX 777,CPA,Dep 10:12,CGK,T1,BC,44,2023-09-03 10:12:00,2023-09-03 09:15:00,57.0
2023-09-03,09:15,UO 848,HKE,Dep 09:26,NRT,T1,H,511,2023-09-03 09:26:00,2023-09-03 09:15:00,11.0
2023-09-03,09:15,HB 540,HGB,Dep 09:55,KIX,T1,D,520,2023-09-03 09:55:00,2023-09-03 09:15:00,40.0
2023-09-03,09:20,CX 368,CPA,Dep 10:28,PVG,T1,A,48,2023-09-03 10:28:00,2023-09-03 09:20:00,68.0
2023-09-03,09:20,CX 410,CPA,Dep 10:01,ICN,T1,E,28,2023-09-03 10:01:00,2023-09-03 09:20:00,41.0
2023-09-03,09:20,HB 530,HGB,Dep 09:25,NRT,T1,D,522,2023-09-03 09:25:00,2023-09-03 09:20:00,5.0
2023-09-03,09:25,5J 273,CEB,Dep 09:33,MNL,T1,L,10,2023-09-03 09:33:00,2023-09-03 09:25:00,8.0
2023-09-03,09:30,CX 348,CPA,Dep 10:33,SHA,T1,A,9,2023-09-03 10:33:00,2023-09-03 09:30:00,63.0
2023-09-03,09:30,HX 664,CRK,Dep 09:24,NGO,T1,K,17,2023-09-03 09:24:00,2023-09-03 09:30:00,-6.0
2023-09-03,09:30,CX 755,CPA,Dep 10:17,BKK,T1,E,66,2023-09-03 10:17:00,2023-09-03 09:30:00,47.0
2023-09-03,09:30,NH 812,ANA,Dep 09:29,NRT,T1,E,31,2023-09-03 09:29:00,2023-09-03 09:30:00,-1.0
2023-09-03,09:30,CX 970,CPA,Dep 10:37,XMN,T1,A,30,2023-09-03 10:37:00,2023-09-03 09:30:00,67.0
2023-09-03,09:40,HX 252,CRK,Dep 09:35,TPE,T1,K,521,2023-09-03 09:35:00,2023-09-03 09:40:00,-5.0
2023-09-03,09:40,5J 241,CEB,Dep 09:51,CEB,T1,L,29,2023-09-03 09:51:00,2023-09-03 09:40:00,11.0
2023-09-03,09:50,BR 892,EVA,Dep 10:18,TPE,T1,E,40,2023-09-03 10:18:00,2023-09-03 09:50:00,28.0
2023-09-03,09:50,CX 450,CPA,Dep 10:23,"TPE, NRT",T1,D,5,2023-09-03 10:23:00,2023-09-03 09:50:00,33.0
2023-09-03,09:55,HX 398,CRK,Dep 09:51,PKX,T1,K,524,2023-09-03 09:51:00,2023-09-03 09:55:00,-4.0
2023-09-03,10:00,CX 785,CPA,Dep 10:40,DPS,T1,E,63,2023-09-03 10:40:00,2023-09-03 10:00:00,40.0
2023-09-03,10:00,CX 986,CPA,Dep 10:48,TFU,T1,A,69,2023-09-03 10:48:00,2023-09-03 10:00:00,48.0
2023-09-03,10:00,UO 642,HKE,Dep 10:08,TAK,T1,H,13,2023-09-03 10:08:00,2023-09-03 10:00:00,8.0
2023-09-03,10:10,CX 536,CPA,Dep 12:21,NGO,T1,A,23,2023-09-03 12:21:00,2023-09-03 10:10:00,131.0
2023-09-03,10:15,CX 954,CPA,Dep 10:57,TAO,T1,A,43,2023-09-03 10:57:00,2023-09-03 10:15:00,42.0
2023-09-03,10:20,CX 494,CPA,Dep 11:11,TPE,T1,BC,33,2023-09-03 11:11:00,2023-09-03 10:20:00,51.0
2023-09-03,10:20,CX 506,CPA,Dep 11:28,KIX,T1,A,26,2023-09-03 11:28:00,2023-09-03 10:20:00,68.0
2023-09-03,10:25,HX 640,CRK,Dep 10:16,FUK,T1,K,16,2023-09-03 10:16:00,2023-09-03 10:25:00,-9.0
2023-09-03,10:30,CX 520,CPA,Dep 12:06,NRT,T1,A,60,2023-09-03 12:06:00,2023-09-03 10:30:00,96.0
2023-09-03,10:35,UO 870,HKE,Dep 10:28,NRT,T1,H,15,2023-09-03 10:28:00,2023-09-03 10:35:00,-7.0
2023-09-03,10:40,JL 736,JAL,Dep 10:37,NRT,T1,G,7,2023-09-03 10:37:00,2023-09-03 10:40:00,-3.0
